Date,Country,FDI_Inflows_MillionUSD,GDP_Growth,Inflation,Interest_Rate,Oil_Price,USD_Index,Gold_Price,Platinum_Price
2007-10-01,Nigeria,193.79637622712355,4.074524637008919,10.034605982211787,12.842328210096873,94.52999877929688,76.4800033569336,792.0,1468.0
2007-11-01,Nigeria,251.8184473471376,5.7277227695155215,11.908460972688863,15.411607377296082,88.70999908447266,76.1500015258789,782.2000122070312,1468.0
2007-12-01,Nigeria,217.30192267459512,3.956624094164704,13.904163762644513,16.61571782788294,95.9800033569336,76.69999694824219,834.9000244140625,1528.4000244140625
2008-01-01,Nigeria,242.63174495302317,5.326645881049072,12.758164861078013,16.176010917110585,91.75,75.18000030517578,922.7000122070312,1736.9000244140625
2008-02-01,Nigeria,200.45415550925952,3.719798851865515,12.206051294336351,14.641197867007541,101.83999633789062,73.70999908447266,972.0999755859375,2155.699951171875
2008-03-01,Nigeria,218.66927898298746,4.497096622745848,12.439268313091164,15.704170402048804,101.58000183105469,71.80000305175781,916.2000122070312,2024.4000244140625
2008-04-01,Nigeria,339.4454819663316,6.48262820907179,11.019184493475855,14.739968803804805,113.45999908447266,72.51000213623047,862.7999877929688,1970.5999755859375
2008-05-01,Nigeria,371.06940870233865,7.600491445852761,10.315707141657303,12.079884891593657,127.3499984741211,72.87999725341797,887.2999877929688,1970.5999755859375
2008-06-01,Nigeria,364.51882189799306,7.067954021307645,12.740426134877714,15.341978507142475,127.3499984741211,72.45999908447266,887.2999877929688,1970.5999755859375
2008-07-01,Nigeria,335.2778598766282,6.574744378739146,12.248151039577998,15.536687103168267,124.08000183105469,73.2300033569336,913.9000244140625,1750.300048828125
2008-08-01,Nigeria,304.0309288889379,5.671278773208032,11.124996220505004,14.023473527483507,115.45999908447266,77.37999725341797,829.2999877929688,1750.300048828125
2008-09-01,Nigeria,235.27337939865117,3.676198242989028,14.511300691655363,17.69687362834102,100.63999938964844,79.44999694824219,874.2000122070312,1015.0999755859375
2008-10-01,Nigeria,108.6571680053824,2.492346877978458,14.214775842325684,16.912783248967777,67.80999755859375,85.62999725341797,716.7999877929688,811.0999755859375
2008-11-01,Nigeria,80.45247303791295,2.0938882870020206,15.17234903475743,18.215643928493883,54.43000030517578,86.5199966430664,816.2000122070312,811.0999755859375
2008-12-01,Nigeria,81.92957874718866,3.6110038452963553,14.13894134023724,17.0611027225412,44.599998474121094,81.30999755859375,883.5999755859375,936.2000122070312
2009-01-01,Nigeria,59.510104358929134,2.3840250688030875,12.564494949215348,16.14838598004525,41.68000030517578,86.0,927.2999877929688,960.0
2009-02-01,Nigeria,10.0,0.11196725732777235,14.10374481104066,17.230955232691265,41.68000030517578,88.01000213623047,927.2999877929688,960.0
2009-03-01,Nigeria,63.07793753145871,2.4113949716423746,14.915242921863706,18.084044252901307,41.68000030517578,85.43000030517578,927.2999877929688,960.0
2009-04-01,Nigeria,63.79102642985657,2.18203660326411,14.824537096518142,17.618598613456907,51.119998931884766,84.61000061035156,890.7000122070312,1096.0999755859375
2009-05-01,Nigeria,156.82754033178435,2.8976484338483957,13.51982339212958,16.276020280093334,66.30999755859375,80.43000030517578,978.7999877929688,1096.0999755859375
2009-06-01,Nigeria,148.2935011080755,4.367305048521298,12.992338550702524,15.776059456792714,69.88999938964844,80.12999725341797,927.0999755859375,1176.699951171875
2009-07-01,Nigeria,166.8520588412722,4.913882140806618,14.459556273279329,17.65678234446848,69.44999694824219,78.3499984741211,953.7000122070312,1167.5999755859375
2009-08-01,Nigeria,174.8866204828143,4.851251117392559,11.687017358049976,14.476525117639845,69.95999908447266,78.16999816894531,951.7000122070312,1167.5999755859375
2009-09-01,Nigeria,173.83399492706207,3.2342227426542034,14.203534700427955,17.348422128876162,70.61000061035156,76.6500015258789,1008.0,1295.5999755859375
2009-10-01,Nigeria,184.12776346634232,4.072138701409846,12.660641670644237,16.698342069966955,77.0,76.30000305175781,1039.699951171875,1297.4000244140625
2009-11-01,Nigeria,220.07777020224435,4.829464165339545,12.258746112489398,15.694308464205244,77.0,74.87999725341797,1039.699951171875,1297.4000244140625
2009-12-01,Nigeria,170.01514905715086,5.331609830695032,13.982360362633269,16.81934859654935,79.36000061035156,77.86000061035156,1095.199951171875,1460.0
2010-01-01,Nigeria,155.31670956914496,3.462625044837815,14.506812001063137,18.10741896214511,72.88999938964844,79.45999908447266,1083.0,1501.300048828125
2010-02-01,Nigeria,195.79068577743345,3.9777892347017985,14.231369836650059,17.027332150139284,79.66000366210938,80.36000061035156,1118.300048828125,1538.0
2010-03-01,Nigeria,164.8894907037817,3.177773390068247,15.36933151569737,17.35026924810844,83.76000213623047,81.06999969482422,1113.300048828125,1639.800048828125
2010-04-01,Nigeria,200.71017909561132,3.1264642345648603,13.468273645166708,15.964230489708006,86.1500015258789,81.87000274658203,1180.0999755859375,1745.0999755859375
2010-05-01,Nigeria,158.02733045238134,4.214784408360854,13.915537252762018,15.98014129224909,73.97000122070312,86.58999633789062,1212.199951171875,1547.4000244140625
2010-06-01,Nigeria,227.36398016118773,4.87791014184621,12.095644794186711,14.919888052166057,75.62999725341797,86.0199966430664,1245.5,1530.9000244140625
2010-07-01,Nigeria,229.2932151990173,3.963325514593536,13.504586771435896,16.513795961030674,78.94999694824219,81.54000091552734,1181.699951171875,1576.800048828125
2010-08-01,Nigeria,193.93772306807722,4.902270523880842,12.353650156508051,16.19186881264569,78.94999694824219,83.19999694824219,1181.699951171875,1576.800048828125
2010-09-01,Nigeria,187.45629035464734,4.673577206146103,12.808705344416026,15.972169031298108,79.97000122070312,78.72000122070312,1307.800048828125,1652.0
2010-10-01,Nigeria,211.10113512202884,3.849911224278431,13.967779926016156,16.858229661611723,81.43000030517578,77.2699966430664,1357.0999755859375,1705.0999755859375
2010-11-01,Nigeria,248.3978256273254,4.650094390023199,11.447621780138192,14.862324570729937,84.11000061035156,81.19999694824219,1385.0,1650.4000244140625
2010-12-01,Nigeria,232.7778849078932,6.322848157626658,14.977156834714862,16.87158918021092,91.37999725341797,79.02999877929688,1421.0999755859375,1773.300048828125
2011-01-01,Nigeria,227.86765146668355,4.8905177281610115,11.045715063669942,14.163522342724225,92.19000244140625,77.73999786376953,1333.800048828125,1797.5
2011-02-01,Nigeria,285.26433571413963,6.7697187676969675,9.793857696969917,13.1792902939134,96.97000122070312,76.88999938964844,1409.300048828125,1809.199951171875
2011-03-01,Nigeria,182.19612227078295,3.0959589393832094,15.189186840558497,17.449893717668576,106.72000122070312,75.86000061035156,1438.9000244140625,1779.300048828125
2011-04-01,Nigeria,300.2190783465815,7.0936378822178145,12.640675099835498,16.21255212143896,113.93000030517578,72.93000030517578,1556.0,1871.5
2011-05-01,Nigeria,279.8518691009273,6.218069777041901,12.827144837057283,15.99639304080449,113.93000030517578,74.63999938964844,1556.0,1871.5
2011-06-01,Nigeria,218.46476592917008,5.0514908819859095,13.416772822903464,16.209128865953065,95.41999816894531,74.30000305175781,1502.300048828125,1724.800048828125
2011-07-01,Nigeria,250.18380633039658,5.487404520013836,12.23792758072271,15.554318513775852,95.69999694824219,73.9000015258789,1628.300048828125,1785.300048828125
2011-08-01,Nigeria,193.84200130080671,3.088199220375269,12.110018832583618,16.245365261485816,88.80999755859375,74.12999725341797,1828.5,1856.199951171875
2011-09-01,Nigeria,217.3222094292004,4.072624955662143,13.077394359459518,16.168327486988765,79.19999694824219,78.55000305175781,1620.4000244140625,1519.4000244140625
2011-10-01,Nigeria,227.30716088908417,5.456327919765096,11.256093472849285,14.380203765999452,93.19000244140625,76.16999816894531,1724.199951171875,1597.5999755859375
2011-11-01,Nigeria,303.3380935894772,6.7076093974588265,13.108874901397215,15.879194451627093,100.36000061035156,78.38999938964844,1745.5,1559.800048828125
2011-12-01,Nigeria,231.7379729734286,4.498143191867729,12.530342331812927,15.105420147080531,98.83000183105469,80.16999816894531,1565.800048828125,1399.699951171875
2012-01-01,Nigeria,235.64588012798626,4.281156214622646,11.621176097499909,15.036344005772031,98.83000183105469,79.27999877929688,1565.800048828125,1399.699951171875
2012-02-01,Nigeria,282.17524635218416,4.9930674246867035,12.021387525177158,14.593345612222723,107.06999969482422,78.7300033569336,1709.9000244140625,1691.0999755859375
2012-03-01,Nigeria,254.91365690554375,6.216868299254607,12.510963031786133,15.54674615039583,103.0199966430664,78.93000030517578,1669.300048828125,1638.300048828125
2012-04-01,Nigeria,283.16360060893237,5.6417375826323255,11.333544379477877,14.094715656095318,103.0199966430664,78.79000091552734,1669.300048828125,1638.300048828125
2012-05-01,Nigeria,200.83839265260593,3.713231641973484,11.910053585663611,15.149543498536808,86.52999877929688,83.04000091552734,1562.5999755859375,1416.0999755859375
2012-06-01,Nigeria,221.2489627336548,4.802063427580166,12.964499103447785,16.13133015609126,84.95999908447266,81.6500015258789,1603.5,1449.0999755859375
2012-07-01,Nigeria,205.46827151090295,4.304408446541573,13.215245633392298,16.73401560552125,84.95999908447266,82.63999938964844,1603.5,1449.0999755859375
2012-08-01,Nigeria,318.4785915932299,5.793104096428045,11.343033188729283,14.088024989301909,96.47000122070312,81.25,1684.5999755859375,1536.300048828125
2012-09-01,Nigeria,199.89698127590304,4.043256356575575,12.271814363284728,15.136876895638043,92.19000244140625,79.94000244140625,1771.0999755859375,1665.300048828125
2012-10-01,Nigeria,186.6442406582682,4.159401958559057,13.268373926756926,15.778992068865772,86.23999786376953,79.91999816894531,1717.5,1576.0
2012-11-01,Nigeria,203.7513549832113,4.192653126477229,10.7315469245154,13.509400294477343,88.91000366210938,80.1500015258789,1710.9000244140625,1603.0999755859375
2012-12-01,Nigeria,190.78125463435723,3.2796225405254207,11.248993068172457,14.437643314694883,91.81999969482422,79.7699966430664,1674.800048828125,1538.699951171875
2013-01-01,Nigeria,242.35467432159817,5.33299993449534,11.255833700873676,14.634328009196352,97.48999786376953,79.20999908447266,1660.5999755859375,1673.9000244140625
2013-02-01,Nigeria,256.5166374806622,4.832381750088691,12.263638397387883,14.80255573529907,92.05000305175781,81.9800033569336,1577.699951171875,1582.4000244140625
2013-03-01,Nigeria,266.5674975278093,4.719587637175196,13.106567529809409,16.541370489862242,97.2300033569336,82.98999786376953,1594.800048828125,1571.199951171875
2013-04-01,Nigeria,198.0319594015658,4.418898886639973,15.003584882104342,18.68140381150682,93.45999908447266,81.7300033569336,1472.199951171875,1505.4000244140625
2013-05-01,Nigeria,162.43746825634963,3.0372584054092053,14.767860232098426,17.97457768371028,91.97000122070312,83.37999725341797,1392.5999755859375,1460.5999755859375
2013-06-01,Nigeria,236.7097718903488,4.249751645305481,12.635216382402119,16.573614288681153,96.55999755859375,83.16999816894531,1223.800048828125,1336.9000244140625
2013-07-01,Nigeria,244.38129361477706,4.8391810837247675,12.551885146283583,15.164990546731797,105.02999877929688,81.44999694824219,1312.4000244140625,1428.4000244140625
2013-08-01,Nigeria,275.195389830849,4.441393595088146,11.275509155499215,13.653181803843506,107.6500015258789,82.08999633789062,1396.0999755859375,1526.199951171875
2013-09-01,Nigeria,276.02464529525724,5.23626359995897,12.35409849603193,14.464738371579791,107.6500015258789,80.22000122070312,1396.0999755859375,1526.199951171875
2013-10-01,Nigeria,216.44863776327583,5.31098147457872,11.911521304330432,15.659543460075023,96.37999725341797,80.19999694824219,1323.5999755859375,1445.9000244140625
2013-11-01,Nigeria,301.6554745508927,6.593752217505014,12.187201731754627,15.514384559931656,92.72000122070312,80.68000030517578,1250.5999755859375,1367.9000244140625
2013-12-01,Nigeria,278.54224275254074,4.934808497849332,11.29174933574685,14.263957000291622,92.72000122070312,80.04000091552734,1250.5999755859375,1367.9000244140625
2014-01-01,Nigeria,228.94283474544787,5.124916650564397,13.21656144607956,16.35654575923947,97.48999786376953,81.2699966430664,1240.0999755859375,1374.0999755859375
2014-02-01,Nigeria,237.84602233567767,5.138293389156997,14.729961674925367,17.16721715127618,102.58999633789062,79.77999877929688,1321.4000244140625,1446.199951171875
2014-03-01,Nigeria,220.02433602800255,3.22352014980238,13.225099702413525,17.447975692221938,101.58000183105469,80.0999984741211,1283.4000244140625,1418.5
2014-04-01,Nigeria,255.1674813887951,5.085603406709506,13.059765879793659,16.12437647078127,99.73999786376953,79.48999786376953,1295.5999755859375,1426.5999755859375
2014-05-01,Nigeria,270.02386347669994,5.229660801558347,13.420385586787496,16.475082984089944,102.70999908447266,80.37000274658203,1245.5999755859375,1454.699951171875
2014-06-01,Nigeria,363.78160334578195,7.681223041780603,10.557557771280944,13.92044108323029,102.70999908447266,79.77999877929688,1245.5999755859375,1454.699951171875
2014-07-01,Nigeria,232.6422667182007,4.689072216403698,12.991602614513777,16.232107230382134,98.16999816894531,81.45999908447266,1281.300048828125,1465.699951171875
2014-08-01,Nigeria,221.97416601028164,4.9802977292957715,12.528739736524807,15.640681748664372,95.95999908447266,82.75,1285.800048828125,1426.699951171875
2014-09-01,Nigeria,179.5906285365395,4.171879226967685,13.060574534339404,15.665337306616745,91.16000366210938,85.94000244140625,1210.5,1298.5
2014-10-01,Nigeria,139.82409216614892,2.496689260943624,12.592140693744987,15.827874872312986,80.54000091552734,86.87999725341797,1171.0999755859375,1236.199951171875
2014-11-01,Nigeria,153.24240994230223,4.057859658282708,13.00783543224706,16.948847680484576,66.1500015258789,88.36000061035156,1175.199951171875,1210.4000244140625
2014-12-01,Nigeria,137.69516821035066,2.947211641639937,14.273391616048205,17.946101639125693,53.27000045776367,90.2699966430664,1183.9000244140625,1208.9000244140625
2015-01-01,Nigeria,55.08655610701748,2.393838348672813,15.979796237356156,19.77638955067585,48.2400016784668,94.80000305175781,1278.5,1239.199951171875
2015-02-01,Nigeria,36.364486653575604,0.6563895283859364,16.110711474934842,18.85510363671925,48.2400016784668,95.25,1278.5,1239.199951171875
2015-03-01,Nigeria,68.27138032471305,2.712655083068035,16.873446144733315,19.378643734604026,48.2400016784668,98.36000061035156,1278.5,1239.199951171875
2015-04-01,Nigeria,97.20997244266478,0.7149194460960384,13.491518932619906,16.42862547257008,59.630001068115234,94.5999984741211,1182.4000244140625,1139.9000244140625
2015-05-01,Nigeria,157.62030046230555,2.542806524913836,15.037077692624099,18.064940148768446,60.29999923706055,96.91000366210938,1189.4000244140625,1111.0
2015-06-01,Nigeria,130.06880768649154,4.227001061450577,13.16151247788224,16.708608237117716,59.470001220703125,95.48999786376953,1171.5,1078.5999755859375
2015-07-01,Nigeria,10.0,0.35186871653874097,18.108770041557136,20.262537726699726,47.119998931884766,97.37000274658203,1094.9000244140625,984.0
2015-08-01,Nigeria,77.54320149848408,0.9838097917169458,13.2956476761088,17.060422835839105,49.20000076293945,95.94999694824219,1131.5999755859375,1010.0999755859375
2015-09-01,Nigeria,70.85576281605188,1.437321946519076,13.021756263469298,15.942752314179804,45.09000015258789,96.3499984741211,1115.5,907.2000122070312
2015-10-01,Nigeria,85.33051832466504,0.8503409651589658,13.675740549254483,16.462300014280775,46.59000015258789,96.94999694824219,1141.5,988.5999755859375
2015-11-01,Nigeria,38.828256714256476,-0.4618147700710491,12.045063798570816,14.539011610940731,46.59000015258789,100.16999816894531,1141.5,988.5999755859375
2015-12-01,Nigeria,14.661239603430786,0.8669991104329854,13.777867912262366,15.950439576329481,37.040000915527344,98.62999725341797,1060.300048828125,891.7000122070312
2016-01-01,Nigeria,10.0,-0.4938932079962548,14.108247611667581,17.519832903648535,33.619998931884766,99.61000061035156,1116.4000244140625,872.2999877929688
2016-02-01,Nigeria,42.09222369354126,1.162884821466605,14.64414826898101,17.68080725257521,33.75,98.20999908447266,1233.9000244140625,933.7000122070312
2016-03-01,Nigeria,24.066873488490515,0.2682390523857757,15.37851443747285,17.733533987602325,38.34000015258789,94.58999633789062,1234.199951171875,976.5999755859375
2016-04-01,Nigeria,87.87177782785834,3.192940627921956,16.21778594486285,18.57024655883104,45.91999816894531,93.08000183105469,1289.199951171875,1077.9000244140625
2016-05-01,Nigeria,49.70200790623556,0.6285234170246982,16.111374048766727,18.943481699121662,45.91999816894531,95.88999938964844,1289.199951171875,1077.9000244140625
2016-06-01,Nigeria,81.01173887731794,1.1744101945681864,13.547439419222302,17.381950181866998,48.33000183105469,96.13999938964844,1318.4000244140625,1021.5
2016-07-01,Nigeria,93.58023963400078,2.066223567412335,12.619266209271295,15.489470533589493,41.599998474121094,95.52999877929688,1349.0,1147.300048828125
2016-08-01,Nigeria,29.561231729171183,0.11692664403935771,15.679415435240081,17.927843958681027,44.70000076293945,96.0199966430664,1306.9000244140625,1050.800048828125
2016-09-01,Nigeria,69.85563760891091,1.7759564806546426,12.131671949141715,15.008800417098744,48.2400016784668,95.45999908447266,1313.300048828125,1028.5999755859375
2016-10-01,Nigeria,67.66598668210223,2.5493205465518276,16.47252787550562,19.336166090631785,46.86000061035156,98.44999694824219,1271.5,975.7999877929688
2016-11-01,Nigeria,33.34559402068703,-0.5035923069287878,17.020956334546323,18.672513013075537,49.439998626708984,101.5,1170.800048828125,908.0999755859375
2016-12-01,Nigeria,52.41118842015656,1.402235482490235,13.595118780597826,16.56797134733892,53.720001220703125,102.38999938964844,1150.0,901.5999755859375
2017-01-01,Nigeria,95.44245043122321,1.7144740774598897,11.573061167633739,14.4575939025294,53.720001220703125,99.51000213623047,1150.0,901.5999755859375
2017-02-01,Nigeria,64.97573421334069,2.116597018190757,15.972510052152742,19.320613234559453,54.0099983215332,101.12000274658203,1252.5999755859375,1029.5
2017-03-01,Nigeria,30.690361663197166,0.012239589349683833,14.822070437446232,18.746548484918904,50.599998474121094,100.3499984741211,1247.300048828125,948.2000122070312
2017-04-01,Nigeria,45.17238410463074,-0.01976453019787927,16.866606733059132,20.42988924783301,49.33000183105469,99.05000305175781,1266.0999755859375,946.2999877929688
2017-05-01,Nigeria,84.14798744668575,1.9537917309051624,11.631462646355867,14.497018301078452,48.31999969482422,96.91999816894531,1272.0,948.5
2017-06-01,Nigeria,63.481346464528755,1.73292893095268,13.234473000093,15.681210045722166,46.040000915527344,95.66000366210938,1240.699951171875,923.7000122070312
2017-07-01,Nigeria,44.521850683846225,2.0972391820084186,13.959245958573065,18.245925860197993,50.16999816894531,92.86000061035156,1266.5999755859375,937.7000122070312
2017-08-01,Nigeria,84.79685650012074,2.08041269352861,14.030264543882808,17.059873760890053,47.22999954223633,92.66999816894531,1316.199951171875,996.7999877929688
2017-09-01,Nigeria,76.46296608763582,1.2141369206668182,13.717833332447725,16.724797978404197,51.66999816894531,93.08000183105469,1281.5,910.2999877929688
2017-10-01,Nigeria,120.37051920557403,2.00545165168638,14.93154907267806,17.91948652912306,51.66999816894531,94.55000305175781,1281.5,910.2999877929688
2017-11-01,Nigeria,99.8159577608877,2.4432762431558492,12.176931234348183,15.275973614732111,57.400001525878906,93.01000213623047,1273.199951171875,941.2999877929688
2017-12-01,Nigeria,93.27687589409489,1.6409998067352456,13.965930869100438,16.89375066313847,60.41999816894531,92.12000274658203,1306.300048828125,934.2000122070312
2018-01-01,Nigeria,169.22451770768026,4.6554253633044995,12.852730765915599,15.56589976247548,64.7300033569336,89.12999725341797,1339.0,1001.2999877929688
2018-02-01,Nigeria,152.3058759604356,3.006728116337594,14.268294192919326,16.99486472229913,61.63999938964844,90.61000061035156,1315.5,986.5999755859375
2018-03-01,Nigeria,87.3598453143975,1.5383975713445064,15.298223531461081,18.281846896353084,64.94000244140625,89.97000122070312,1322.800048828125,927.2999877929688
2018-04-01,Nigeria,147.66842621411567,3.23237622986577,11.69684874731031,14.425136361743428,64.94000244140625,91.83999633789062,1322.800048828125,927.2999877929688
2018-05-01,Nigeria,124.10582174611527,1.5159475534548457,11.940854967169143,14.584432075830561,67.04000091552734,93.98999786376953,1300.0999755859375,908.0999755859375
2018-06-01,Nigeria,154.50875525850253,3.5356086212767157,15.148710922209407,18.201926036055355,74.1500015258789,94.62999725341797,1251.300048828125,852.4000244140625
2018-07-01,Nigeria,155.9737182349033,3.918639887961776,13.539151073988501,16.41166246527807,74.1500015258789,94.48999786376953,1251.300048828125,852.4000244140625
2018-08-01,Nigeria,118.97895981095301,1.695870096564502,13.029335146882918,16.781331641174262,69.80000305175781,95.13999938964844,1200.300048828125,785.9000244140625
2018-09-01,Nigeria,172.49534682589132,3.6265070036129106,15.51347446147733,17.187989557280822,73.25,95.19000244140625,1191.5,818.7000122070312
2018-10-01,Nigeria,94.8839167339456,2.5694602269338884,13.888781837972344,17.434535263933576,65.30999755859375,97.12999725341797,1212.300048828125,839.4000244140625
2018-11-01,Nigeria,76.40699093353057,2.339112344171238,15.59938960401012,19.222432200258936,50.93000030517578,97.2699966430664,1220.199951171875,798.0
2018-12-01,Nigeria,74.7384940744434,3.263252788773306,13.46965132772851,15.432956211524434,45.40999984741211,96.16999816894531,1278.300048828125,795.9000244140625
2019-01-01,Nigeria,81.8611378736444,1.5356531708273582,17.3232953019093,20.15195150486913,53.790000915527344,95.58000183105469,1319.699951171875,820.5
2019-02-01,Nigeria,21.34166845060387,1.1293975229943622,17.068312502167625,19.88259206916973,57.220001220703125,96.16000366210938,1312.800048828125,873.0
2019-03-01,Nigeria,62.18813780599791,1.0290001202082628,14.112053717177258,16.408297869818348,60.13999938964844,97.27999877929688,1293.0,848.9000244140625
2019-04-01,Nigeria,87.32379110550137,1.2509168739375607,15.831897989462751,18.442989645667314,63.90999984741211,97.4800033569336,1282.800048828125,888.0999755859375
2019-05-01,Nigeria,99.66253943516148,1.512707423630692,15.211710212562375,17.656422289829457,53.5,97.75,1305.800048828125,792.5999755859375
2019-06-01,Nigeria,85.68327987712044,2.2813538383706007,15.912270417113223,19.788405638825036,58.470001220703125,96.12999725341797,1409.699951171875,835.5
2019-07-01,Nigeria,86.64525678384008,2.025028762630489,12.5401004278146,16.00793962438833,58.58000183105469,98.5199966430664,1426.0999755859375,876.0999755859375
2019-08-01,Nigeria,129.70617855511642,2.390602050598785,14.833776164698266,18.469553712195342,55.099998474121094,98.91999816894531,1519.0999755859375,929.5999755859375
2019-09-01,Nigeria,32.836272790810135,1.538568217659056,15.818352621444854,19.17918865346647,55.099998474121094,99.37999725341797,1519.0999755859375,929.5999755859375
2019-10-01,Nigeria,70.32926763018787,3.105960469223298,10.808910535753679,13.244384650145065,54.18000030517578,97.3499984741211,1511.4000244140625,930.0
2019-11-01,Nigeria,88.15903063962698,1.3553069252859533,12.54745876835836,15.285198635218475,55.16999816894531,98.2699966430664,1465.5999755859375,897.9000244140625
2019-12-01,Nigeria,144.02165680439515,4.494834429761264,9.693734518479218,12.938421799093177,55.16999816894531,96.38999938964844,1465.5999755859375,897.9000244140625
2020-01-01,Nigeria,58.656744636826986,2.160362672151403,13.515708412257462,15.904644507811488,51.560001373291016,97.38999938964844,1582.9000244140625,959.2000122070312
2020-02-01,Nigeria,33.902873824227754,0.31962599317722806,15.916500387105328,19.272999602191526,44.7599983215332,98.12999725341797,1564.0999755859375,862.7999877929688
